NPDES Permit Number,Outfall Number,Monitoring Location Code,Limit Set Designator,Parameter Code,Parameter Description,Monitoring Period Date,Limit Value,Limit Value Unit,DMR Value Type,Statistical Base,Limit Type Code,DMR Value,DMR Value Unit,Notes
NH0100871,001,1,A,74055,"Coliform, fecal general",9/30/2020,Mon,MPN/100mL,C3,DAILY MX,ENF,29,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",6/30/2022,Mon,MPN/100mL,C3,DAILY MX,ENF,29,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",1/31/2016,Mon,MPN/100mL,C3,DAILY MX,ENF,3,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",6/30/2016,Mon,MPN/100mL,C3,DAILY MX,ENF,3,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",1/31/2017,Mon,MPN/100mL,C3,DAILY MX,ENF,3,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",3/31/2017,Mon,MPN/100mL,C3,DAILY MX,ENF,3,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",10/31/2017,Mon,MPN/100mL,C3,DAILY MX,ENF,3,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",11/30/2017,Mon,MPN/100mL,C3,DAILY MX,ENF,3,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",1/31/2018,Mon,MPN/100mL,C3,DAILY MX,ENF,3,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",4/30/2018,Mon,MPN/100mL,C3,DAILY MX,ENF,3,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",12/31/2018,Mon,MPN/100mL,C3,DAILY MX,ENF,3,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",5/31/2019,Mon,MPN/100mL,C3,DAILY MX,ENF,3,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",3/31/2022,Mon,MPN/100mL,C3,DAILY MX,ENF,3,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",10/31/2013,Mon,MPN/100mL,C3,DAILY MX,ENF,3,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",11/30/2013,Mon,MPN/100mL,C3,DAILY MX,ENF,3,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",12/31/2013,Mon,MPN/100mL,C3,DAILY MX,ENF,3,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",2/28/2014,Mon,MPN/100mL,C3,DAILY MX,ENF,3,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",3/31/2014,Mon,MPN/100mL,C3,DAILY MX,ENF,3,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",12/31/2014,Mon,MPN/100mL,C3,DAILY MX,ENF,3,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",2/28/2015,Mon,MPN/100mL,C3,DAILY MX,ENF,3,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",5/31/2015,Mon,MPN/100mL,C3,DAILY MX,ENF,3,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",11/30/2015,Mon,MPN/100mL,C3,DAILY MX,ENF,3,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",12/31/2015,Mon,MPN/100mL,C3,DAILY MX,ENF,3,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",7/31/2022,Mon,MPN/100mL,C3,DAILY MX,ENF,30,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",9/30/2013,Mon,MPN/100mL,C3,DAILY MX,ENF,32,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",4/30/2020,Mon,MPN/100mL,C3,DAILY MX,ENF,34,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",7/31/2015,Mon,MPN/100mL,C3,DAILY MX,ENF,36,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",6/30/2015,Mon,MPN/100mL,C3,DAILY MX,ENF,37,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",8/31/2014,Mon,MPN/100mL,C3,DAILY MX,ENF,39,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",3/31/2016,Mon,MPN/100mL,C3,DAILY MX,ENF,4,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",4/30/2016,Mon,MPN/100mL,C3,DAILY MX,ENF,4,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",5/31/2016,Mon,MPN/100mL,C3,DAILY MX,ENF,4,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",4/30/2017,Mon,MPN/100mL,C3,DAILY MX,ENF,4,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",12/31/2021,Mon,MPN/100mL,C3,DAILY MX,ENF,4,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",1/31/2022,Mon,MPN/100mL,C3,DAILY MX,ENF,4,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",4/30/2014,Mon,MPN/100mL,C3,DAILY MX,ENF,4,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",8/31/2021,Mon,MPN/100mL,C3,DAILY MX,ENF,41,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",8/31/2013,Mon,MPN/100mL,C3,DAILY MX,ENF,42,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",11/30/2019,Mon,MPN/100mL,C3,DAILY MX,ENF,43,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",9/30/2022,Mon,MPN/100mL,C3,DAILY MX,ENF,43,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",7/31/2016,Mon,MPN/100mL,C3,DAILY MX,ENF,44,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",7/31/2019,Mon,MPN/100mL,C3,DAILY MX,ENF,44,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",7/31/2020,Mon,MPN/100mL,C3,DAILY MX,ENF,44,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",7/31/2013,Mon,MPN/100mL,C3,DAILY MX,ENF,44,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",8/31/2022,Mon,MPN/100mL,C3,DAILY MX,ENF,47,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",6/30/2013,Mon,MPN/100mL,C3,DAILY MX,ENF,48,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",1/31/2021,Mon,MPN/100mL,C3,DAILY MX,ENF,5,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",3/31/2021,Mon,MPN/100mL,C3,DAILY MX,ENF,5,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",2/28/2022,Mon,MPN/100mL,C3,DAILY MX,ENF,5,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",3/31/2013,Mon,MPN/100mL,C3,DAILY MX,ENF,5,MPN/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",10/31/2022,Mon,MPN/100mL,C3,DAILY MX,ENF,50,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",8/31/2020,Mon,MPN/100mL,C3,DAILY MX,ENF,55,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",10/31/2020,Mon,MPN/100mL,C3,DAILY MX,ENF,55,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",8/31/2018,Mon,MPN/100mL,C3,DAILY MX,ENF,58,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",4/30/2019,Mon,MPN/100mL,C3,DAILY MX,ENF,6,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",5/31/2020,Mon,MPN/100mL,C3,DAILY MX,ENF,6,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",2/28/2021,Mon,MPN/100mL,C3,DAILY MX,ENF,6,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",4/30/2022,Mon,MPN/100mL,C3,DAILY MX,ENF,6,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",12/31/2019,Mon,MPN/100mL,C3,DAILY MX,ENF,7,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",12/31/2020,Mon,MPN/100mL,C3,DAILY MX,ENF,7,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",4/30/2021,Mon,MPN/100mL,C3,DAILY MX,ENF,7,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",10/31/2016,Mon,MPN/100mL,C3,DAILY MX,ENF,8,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",5/31/2017,Mon,MPN/100mL,C3,DAILY MX,ENF,8,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",8/31/2019,Mon,MPN/100mL,C3,DAILY MX,ENF,8,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",11/30/2021,Mon,MPN/100mL,C3,DAILY MX,ENF,8,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",2/29/2020,Mon,MPN/100mL,C3,DAILY MX,ENF,9,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",5/31/2021,Mon,MPN/100mL,C3,DAILY MX,ENF,9,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",5/31/2022,Mon,MPN/100mL,C3,DAILY MX,ENF,9,CFU/100mL,
NH0100871,001,1,A,74055,"Coliform, fecal general",8/31/2017,Mon,MPN/100mL,C3,DAILY MX,ENF,92,CFU/100mL,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",3/31/2020,Mon,mg/L,C3,DAILY MX,ENF,0.051,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",9/30/2019,Mon,mg/L,C3,DAILY MX,ENF,0.073,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",3/31/2021,Mon,mg/L,C3,DAILY MX,ENF,0.083,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",9/30/2022,Mon,mg/L,C3,DAILY MX,ENF,0.09,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",9/30/2020,Mon,mg/L,C3,DAILY MX,ENF,0.12,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",3/31/2022,Mon,mg/L,C3,DAILY MX,ENF,0.12,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",9/30/2021,Mon,mg/L,C3,DAILY MX,ENF,0.14,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",9/30/2018,Mon,mg/L,C3,DAILY MX,ENF,1.5,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",9/30/2016,Mon,mg/L,C3,DAILY MX,ENF,19,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",3/31/2014,Mon,mg/L,C3,DAILY MX,ENF,21,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",9/30/2017,Mon,mg/L,C3,DAILY MX,ENF,21,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",3/31/2019,Mon,mg/L,C3,DAILY MX,ENF,21,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",3/31/2016,Mon,mg/L,C3,DAILY MX,ENF,22,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",3/31/2017,Mon,mg/L,C3,DAILY MX,ENF,24,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",3/31/2015,Mon,mg/L,C3,DAILY MX,ENF,25,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",9/30/2015,Mon,mg/L,C3,DAILY MX,ENF,27,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",9/30/2014,Mon,mg/L,C3,DAILY MX,ENF,28,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",3/31/2018,Mon,mg/L,C3,DAILY MX,ENF,36,mg/L,
NH0100871,001,1,B,00610,"Nitrogen, ammonia total (as N)",9/30/2013,Mon,mg/L,C3,DAILY MX,ENF,6.7,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2022,Mon,mg/L,C3,DAILY MX,ENF,0.0014,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2020,Mon,mg/L,C3,DAILY MX,ENF,0.0017,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2020,Mon,mg/L,C3,DAILY MX,ENF,0.0019,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2022,Mon,mg/L,C3,DAILY MX,ENF,0.0019,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2011,Mon,mg/L,C3,DAILY MX,ENF,0.002,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2011,Mon,mg/L,C3,DAILY MX,ENF,0.002,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2012,Mon,mg/L,C3,DAILY MX,ENF,0.002,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2014,Mon,mg/L,C3,DAILY MX,ENF,0.002,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2015,Mon,mg/L,C3,DAILY MX,ENF,0.002,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2021,Mon,mg/L,C3,DAILY MX,ENF,0.0023,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2017,Mon,mg/L,C3,DAILY MX,ENF,0.0027,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2017,Mon,mg/L,C3,DAILY MX,ENF,0.0029,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2019,Mon,mg/L,C3,DAILY MX,ENF,0.0029,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2008,Mon,mg/L,C3,DAILY MX,ENF,0.003,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2012,Mon,mg/L,C3,DAILY MX,ENF,0.003,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2014,Mon,mg/L,C3,DAILY MX,ENF,0.003,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2015,Mon,mg/L,C3,DAILY MX,ENF,0.003,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2016,Mon,mg/L,C3,DAILY MX,ENF,0.003,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2016,Mon,mg/L,C3,DAILY MX,ENF,0.003,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2021,Mon,mg/L,C3,DAILY MX,ENF,0.0033,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2018,Mon,mg/L,C3,DAILY MX,ENF,0.0035,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2018,Mon,mg/L,C3,DAILY MX,ENF,0.0037,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2019,Mon,mg/L,C3,DAILY MX,ENF,0.0037,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2008,Mon,mg/L,C3,DAILY MX,ENF,0.004,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2009,Mon,mg/L,C3,DAILY MX,ENF,0.004,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2010,Mon,mg/L,C3,DAILY MX,ENF,0.004,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2009,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",3/31/2010,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01074,"Nickel, total recoverable",9/30/2013,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2011,Mon,mg/L,C3,DAILY MX,ENF,0.005,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2013,Mon,mg/L,C3,DAILY MX,ENF,0.008,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2012,Mon,mg/L,C3,DAILY MX,ENF,0.009,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2017,Mon,mg/L,C3,DAILY MX,ENF,0.01,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2018,Mon,mg/L,C3,DAILY MX,ENF,0.012,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2014,Mon,mg/L,C3,DAILY MX,ENF,0.018,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2009,Mon,mg/L,C3,DAILY MX,ENF,0.02,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2008,Mon,mg/L,C3,DAILY MX,ENF,0.024,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2010,Mon,mg/L,C3,DAILY MX,ENF,0.024,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2016,Mon,mg/L,C3,DAILY MX,ENF,0.025,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2012,Mon,mg/L,C3,DAILY MX,ENF,0.029,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2015,Mon,mg/L,C3,DAILY MX,ENF,0.029,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2019,Mon,mg/L,C3,DAILY MX,ENF,0.029,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2018,Mon,mg/L,C3,DAILY MX,ENF,0.035,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2016,Mon,mg/L,C3,DAILY MX,ENF,0.037,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2022,Mon,mg/L,C3,DAILY MX,ENF,0.037,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2017,Mon,mg/L,C3,DAILY MX,ENF,0.039,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2014,Mon,mg/L,C3,DAILY MX,ENF,0.04,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2010,Mon,mg/L,C3,DAILY MX,ENF,0.042,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2011,Mon,mg/L,C3,DAILY MX,ENF,0.042,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2020,Mon,mg/L,C3,DAILY MX,ENF,0.055,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2021,Mon,mg/L,C3,DAILY MX,ENF,0.065,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2008,Mon,mg/L,C3,DAILY MX,ENF,0.068,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2021,Mon,mg/L,C3,DAILY MX,ENF,0.072,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2020,Mon,mg/L,C3,DAILY MX,ENF,0.074,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2009,Mon,mg/L,C3,DAILY MX,ENF,0.08,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2019,Mon,mg/L,C3,DAILY MX,ENF,0.08,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",9/30/2022,Mon,mg/L,C3,DAILY MX,ENF,0.094,mg/L,
NH0100871,001,1,B,01094,"Zinc, total recoverable",3/31/2015,Mon,mg/L,C3,DAILY MX,ENF,0.096,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",9/30/2022,Mon,mg/L,C3,DAILY MX,ENF,0.034,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",3/31/2022,Mon,mg/L,C3,DAILY MX,ENF,0.044,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",9/30/2013,Mon,mg/L,C3,DAILY MX,ENF,0.052,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",9/30/2019,Mon,mg/L,C3,DAILY MX,ENF,0.057,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",3/31/2021,Mon,mg/L,C3,DAILY MX,ENF,0.061,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",9/30/2020,Mon,mg/L,C3,DAILY MX,ENF,0.062,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",3/31/2020,Mon,mg/L,C3,DAILY MX,ENF,0.076,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",9/30/2021,Mon,mg/L,C3,DAILY MX,ENF,0.079,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",3/31/2017,Mon,mg/L,C3,DAILY MX,ENF,0.1,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",3/31/2018,Mon,mg/L,C3,DAILY MX,ENF,0.11,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",3/31/2014,Mon,mg/L,C3,DAILY MX,ENF,0.13,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",3/31/2015,Mon,mg/L,C3,DAILY MX,ENF,0.14,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",9/30/2017,Mon,mg/L,C3,DAILY MX,ENF,0.16,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",9/30/2018,Mon,mg/L,C3,DAILY MX,ENF,0.19,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",3/31/2016,Mon,mg/L,C3,DAILY MX,ENF,0.2,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",9/30/2014,Mon,mg/L,C3,DAILY MX,ENF,0.24,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",9/30/2016,Mon,mg/L,C3,DAILY MX,ENF,0.24,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",3/31/2019,Mon,mg/L,C3,DAILY MX,ENF,0.25,mg/L,
NH0100871,001,1,B,01104,"Aluminum, total recoverable",9/30/2015,Mon,mg/L,C3,DAILY MX,ENF,0.33,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2008,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2008,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2009,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2009,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2010,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2010,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2011,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2011,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2012,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2012,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2013,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2014,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2014,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2015,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2015,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2016,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2016,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2017,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2017,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2018,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2018,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2019,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2019,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2020,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2020,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2021,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2021,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",3/31/2022,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01113,"Cadmium, total recoverable",9/30/2022,Mon,mg/L,C3,DAILY MX,ENF,0,mg/L,
NH0100871,001,1,B,01114,"Lead, total recoverable",9/30/2018,Mon,mg/L,C3,DAILY MX,ENF,0.0003,mg/L,
NH0100871,001,1,B,01114,"Lead, total recoverable",3/31/2017,Mon,mg/L,C3,DAILY MX,ENF,0.0004,mg/L,
NH0100871,001,1,B,01114,"Lead, total recoverable",9/30/2017,Mon,mg/L,C3,DAILY MX,ENF,0.0004,mg/L,
NH0100871,001,1,B,01114,"Lead, total recoverable",3/31/2018,Mon,mg/L,C3,DAILY MX,ENF,0.0004,mg/L,
NH0100871,001,1,B,01114,"Lead, total recoverable",9/30/2009,Mon,mg/L,C3,DAILY MX,ENF,0.0005,mg/L,
NH0100871,001,1,B,01114,"Lead, total recoverable",9/30/2010,Mon,mg/L,C3,DAILY MX,ENF,0.0005,mg/L,
NH0100871,001,1,B,01114,"Lead, total recoverable",3/31/2016,Mon,mg/L,C3,DAILY MX,ENF,0.0005,mg/L,
NH0100871,001,1,B,01114,"Lead, total recoverable",3/31/2019,Mon,mg/L,C3,DAILY MX,ENF,0.0006,mg/L,
